"","YEARS","Ag_ca","Am_hy","Am_ra","An_de","An_lu","An_me","An_mi","Ar_at","Ar_ri","Ar_si","Ar_sp","Ba_sp","Be_gl","Bo_sa","Br_br","Ca_sp","Ch_mo","Ci_mu","Cl_ha","Co_mi","Cy_lu","Di_ba","En_ci","Eu_sp","Ga_aa","Ga_ar","Ga_at","Ga_mo","Ga_vu","Gl_cy","Gy_re","Hi_hi","Hi_pl","Le_de","Le_ma","Li_ba","Li_fa","Li_gi","Li_li","Li_spp","Lu_la","Ly_es","Ly_eu","Ly_fl","Ly_fr","Ly_gr","Ly_ko","Ly_pa","Ly_re","Ly_ro","Ly_se","Ly_spp","Ly_sq","Ma_be","Ma_mu","Ma_vi","Me_ae","Me_me","Mi_ki","Mi_po","Mo_di","Mo_mo","My_sc","Pa_bo","Pl_pl","Po_vi","Ra_cl","Ra_fy","Ra_ra","Ra_spp","Re_hi","Se_ma","Se_me","Se_spp","Se_vi","So_mi","St_spp","Tr_es","Tr_mu","Tr_pi","Tr_spp","Ul_ol"
"1311",2002,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,0,0,0,3485,0,0,0,0,0,0,7,0,324,0,0,0,0,0,0,0,0,0
"1312",2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,32,0,0,0,1360,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"1313",2002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
"1314",2002,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"1315",2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,0,0,236,0,0,0,1346,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"1316",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,102,0,0,0,1224,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
"1317",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,0,186,0,0,0,3139,0,0,0,0,0,0,2,0,68,0,0,0,0,1,0,0,0,0
"1319",2002,0,0,0,0,0,0,0,1,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,297,0,0,0,1989,0,0,0,0,0,0,2,0,121,1,0,0,0,0,0,0,0,0
"1320",2002,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,346,0,0,0,1989,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
"1321",2002,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,157,0,0,0,3391,0,0,0,0,0,0,1,0,191,0,0,0,0,0,0,0,0,0
"1322",2002,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,72,0,0,0,1986,0,0,0,0,0,0,3,0,866,0,0,0,0,0,0,0,0,0
"1324",2003,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,727,0,0,2,0,0,0,1136,0,24,0,0,0,0,0,5,70,3,0,0,0,88,0,0,0,0
"1325",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,119,0,0,6,0,0,0,1605,0,4,0,0,0,0,0,0,13,1,0,0,0,133,0,0,0,0
"1326",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,1258,0,0,0,0,0,0,0,0,7,0,0,0,0,216,0,0,0,0
"1327",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,493,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"1328",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,4,0,0,0,2934,0,1,0,0,0,0,0,0,54,0,0,0,0,2,0,0,0,0
"1329",2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0,0,0,3789,0,0,0,0,0,0,0,1,38,0,0,0,0,32,0,0,0,0
"1330",2003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0,0,0,21597,0,0,0,0,0,0,0,0,4,1,0,0,0,20,0,0,0,0
"1331",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,12,0,0,4,0,0,0,2280,0,0,0,0,0,0,0,0,221,0,1,0,0,4,0,0,0,0
"1332",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,63,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,154,27,0,0,3,0,0,0,1823,0,1,0,0,0,0,0,1,70,0,0,0,0,2,0,0,0,0
"1333",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,0,2,0,1,0,0,0,0,33,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,202,0,0,0,0,0,0,750,0,0,0,1,0,0,0,0,35,0,0,0,0,20,0,0,0,0
"1334",2003,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,35,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,2296,0,0,0,0,0,0,2,0,51,0,0,0,0,1,0,0,0,0
"1335",2003,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,27,0,0,2,0,0,0,2102,0,1,0,0,0,0,0,0,8,0,0,0,0,29,0,0,0,0
"1336",2003,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,0,0,1341,0,0,0,0,0,0,1,5,0,0,0,0,0,69,0,0,0,0
"1337",2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,3,2,0,0,0,0,75,0,0,0,0
"1338",2003,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,262,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0,0,0,659,0,0,0,0,0,0,0,1,0,0,0,0,0,79,0,0,0,0
"1339",2003,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,105,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,796,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0
"1340",2003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,61,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,313,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
"1341",2003,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,76,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
"1342",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,93,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36,90,0,0,0,0,0,0,2028,1,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0
"1343",2003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,135,27,0,0,0,0,0,0,5985,0,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0
"1344",2003,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,122,34,0,0,0,0,0,0,3861,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"1345",2003,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,21,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,420,34,0,0,0,0,0,0,3471,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"1346",2003,0,0,17,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,7,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,1781,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
"1347",2003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,3781,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1348",2003,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,271,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12418,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1349",2003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,477,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1350",2003,0,1,0,0,0,0,1,6,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,227,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351",2003,0,0,1,0,0,0,6,20,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,144,2,8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4364,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"1352",2003,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1353",2003,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,295,1,1,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,230,1,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1354",2003,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,17,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,77,0,0,0,0,0,0,3257,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
"1355",2003,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,189,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,7765,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
"1356",2003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,211,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0
"1357",2003,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,102,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0
"1358",2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,278,0,0,0,0,0,0,209,0,0,0,0,0,0,0,5,0,0,0,0,0,103,0,0,0,0
"1359",2003,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,29,0,0,3,0,0,0,1233,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,0
"1360",2003,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0
"1361",2003,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,109,0,0,0,0,0,0,1249,0,0,0,0,0,0,1,1,37,0,0,0,0,1,0,0,0,0
"1362",2003,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,242,137,0,0,1,0,0,0,4445,0,0,0,1,0,0,3,0,32,0,0,0,0,0,0,0,0,0
"1363",2003,0,0,11,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,109,112,0,0,0,0,0,0,1072,0,0,0,0,0,0,1,0,35,0,0,0,0,4,0,0,0,0
"1364",2003,0,0,20,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,13319,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0
"1365",2003,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,18482,0,0,0,0,0,0,6,1,23,0,0,0,0,0,0,0,0,0
"1366",2003,0,1,7,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,340,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8138,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"1367",2003,0,0,8,3,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,56,0,0,0,0,946,26,19,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,53,0,0,0,0,0,0,0,23203,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
"1368",2003,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,15415,0,0,0,0,0,0,12,0,4,1,0,0,0,0,0,0,0,0
"1369",2003,0,0,10,4,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,113,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1370",2003,0,0,3,0,0,0,1,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,85,20,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,3898,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"1371",2003,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,1213,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1372",2003,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,56,4,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1373",2003,0,0,4,1,0,0,7,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,299,7,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,8,0,0,0,0,0,28,3,0,0,0,0,0,0,2854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1376",2003,0,0,0,2,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,121,3,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,9129,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1377",2003,0,0,1,2,0,0,0,6,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46,13,27,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,150,0,0,0,0,0,0,0,8405,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1378",2003,0,1,7,1,0,0,0,3,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,146,8,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,10958,0,0,0,0,0,0,7,0,7,0,0,0,0,0,1,0,0,0
"1379",2003,0,0,1,0,0,0,0,1,0,0,0,0,0,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,102,1,0,0,0,0,0,0,28423,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"1382",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,46,0,0,0,0,0,0,0,4657,0,0,0,0,0,0,8,0,13,0,0,0,0,0,1,0,0,0
"1383",2003,0,0,1,2,0,0,0,7,0,0,0,0,0,40,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,37,2,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6351,0,0,0,0,0,0,2,0,11,1,0,0,0,0,0,0,0,0
"1384",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2584,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0
"1385",2003,0,0,11,2,0,0,0,3,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,132,0,0,0,0,167,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,724,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0
"1386",2003,0,0,2,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,133,4,0,0,0,0,0,0,3239,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,0
"1387",2003,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,773,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0
"1388",2003,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,6,0,0,0,0,0,0,807,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0
"1389",2003,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,272,12,0,0,0,0,0,0,1698,0,0,0,0,0,0,1,2,15,0,0,0,0,0,0,0,0,0
"1390",2003,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,188,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,280,30,0,0,1,0,0,0,2966,0,0,0,0,0,0,16,0,232,0,0,0,0,0,0,0,0,0
"1391",2003,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,183,13,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0
"1392",2003,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,61,43,0,0,1,0,0,0,1761,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0
"1393",2003,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,62,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0
"1394",2003,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,95,0,0,21,0,0,0,180,0,0,0,0,0,0,0,0,22,0,1,0,0,118,0,0,0,0
